Artist,SongTitle,BPM,Key,Genre,Vocal/Instrumental,EnergyLevel,SongStructure,Lyrics/Theme,Instrumentation,CulturalContext,Popularity,Era
BPraak,"TeriMitti",70,EMajor,Bollywood,Vocal,Moderate,Verse-Chorus,Patriotism,AcousticGuitar,Indian,VeryHigh,2010s
MohitChauhan,"DoobaDooba",110,DMajor,IndiePop,Vocal,Moderate,Verse-Chorus,Serenity,AcousticGuitar,Indian,High,2000s
SonuNigam,"Saathiya",88,GMajor,Bollywood,Vocal,High,Verse-Chorus,Romance,Piano,Indian,High,2000s
JavedAli,"TumTak",80,BMajor,Bollywood,Vocal,Moderate,Verse-Chorus,Romance,Guitar,Indian,High,2010s
BPraak,"DilTodKe",95,AMinor,PunjabiPop,Vocal,High,Verse-Chorus,Heartbreak,AcousticGuitar,Indian,VeryHigh,2020s
MohitChauhan,"PeeLoon",80,BMajor,Bollywood,Vocal,Moderate,Verse-Chorus,Romance,Guitar,Indian,High,2010s
SonuNigam,"Tanhayee",70,EMajor,Bollywood,Vocal,Moderate,Verse-Chorus,Solitude,Piano,Indian,High,2000s
JavedAli,"TuHiHaqeeqat",95,CMajor,Bollywood,Vocal,Moderate,Verse-Chorus,Love,Guitar,Indian,High,2010s
BPraak,"JaaniVe",90,FMajor,PunjabiPop,Vocal,High,Verse-Chorus,Longing,AcousticGuitar,Indian,High,2020s
MohitChauhan,"Matargashti",105,GMajor,Bollywood,Vocal,High,Verse-Chorus,Fun,Guitar,Indian,High,2010s
SonuNigam,"KalHoNaaHo",86,EMajor,Bollywood,Vocal,High,Verse-Chorus,Hope,Piano,Indian,VeryHigh,2000s
JavedAli,"Guzarish",85,FMajor,Bollywood,Vocal,Moderate,Verse-Chorus,Plea,Piano,Indian,High,2000s
BPraak,"MannBharya",85,GMajor,PunjabiPop,Vocal,Moderate,Verse-Chorus,Longing,AcousticGuitar,Indian,High,2010s
MohitChauhan,"TumSeHi",120,DMajor,Bollywood,Vocal,Moderate,Verse-Chorus,Love,Guitar,Indian,High,2000s
SonuNigam,"AbhiMujhMeinKahin",75,FMajor,Bollywood,Vocal,Moderate,Verse-Chorus,Reflection,Piano,Indian,High,2010s
JavedAli,"Arziyan",75,AMajor,Bollywood,Vocal,Moderate,Verse-Chorus,Prayer,Sitar,Indian,High,2000s
BPraak,"TeriMitti",70,EMajor,Bollywood,Vocal,Moderate,Verse-Chorus,Patriotism,AcousticGuitar,Indian,VeryHigh,2010s
MohitChauhan,"DoobaDooba",110,DMajor,IndiePop,Vocal,Moderate,Verse-Chorus,Serenity,AcousticGuitar,Indian,High,2000s
SonuNigam,"Saathiya",88,GMajor,Bollywood,Vocal,High,Verse-Chorus,Romance,Piano,Indian,High,2000s
JavedAli,"TumTak",80,BMajor,Bollywood,Vocal,Moderate,Verse-Chorus,Romance,Guitar,Indian,High,2010s
BPraak,"DilTodKe",95,AMinor,PunjabiPop,Vocal,High,Verse-Chorus,Heartbreak,AcousticGuitar,Indian,VeryHigh,2020s
MohitChauhan,"PeeLoon",80,BMajor,Bollywood,Vocal,Moderate,Verse-Chorus,Romance,Guitar,Indian,High,2010s
SonuNigam,"Tanhayee",70,EMajor,Bollywood,Vocal,Moderate,Verse-Chorus,Solitude,Piano,Indian,High,2000s
JavedAli,"TuHiHaqeeqat",95,CMajor,Bollywood,Vocal,Moderate,Verse-Chorus,Love,Guitar,Indian,High,2010s
BPraak,"JaaniVe",90,FMajor,PunjabiPop,Vocal,High,Verse-Chorus,Longing,AcousticGuitar,Indian,High,2020s
MohitChauhan,"Matargashti",105,GMajor,Bollywood,Vocal,High,Verse-Chorus,Fun,Guitar,Indian,High,2010s
SonuNigam,"KalHoNaaHo",86,EMajor,Bollywood,Vocal,High,Verse-Chorus,Hope,Piano,Indian,VeryHigh,2000s
JavedAli,"Guzarish",85,FMajor,Bollywood,Vocal,Moderate,Verse-Chorus,Plea,Piano,Indian,High,2000s
BPraak,"MannBharya",85,GMajor,PunjabiPop,Vocal,Moderate,Verse-Chorus,Longing,AcousticGuitar,Indian,High,2010s
MohitChauhan,"TumSeHi",120,DMajor,Bollywood,Vocal,Moderate,Verse-Chorus,Love,Guitar,Indian,High,2000s
SonuNigam,"AbhiMujhMeinKahin",75,FMajor,Bollywood,Vocal,Moderate,Verse-Chorus,Reflection,Piano,Indian,High,2010s
JavedAli,"Arziyan",75,AMajor,Bollywood,Vocal,Moderate,Verse-Chorus,Prayer,Sitar,Indian,High,2000s
BPraak,"TeriMitti",70,EMajor,Bollywood,Vocal,Moderate,Verse-Chorus,Patriotism,AcousticGuitar,Indian,VeryHigh,2010s
MohitChauhan,"DoobaDooba",110,DMajor,IndiePop,Vocal,Moderate,Verse-Chorus,Serenity,AcousticGuitar,Indian,High,2000s
SonuNigam,"Saathiya",88,GMajor,Bollywood,Vocal,High,Verse-Chorus,Romance,Piano,Indian,High,2000s
JavedAli,"TumTak",80,BMajor,Bollywood,Vocal,Moderate,Verse-Chorus,Romance,Guitar,Indian,High,2010s
BPraak,"DilTodKe",95,AMinor,PunjabiPop,Vocal,High,Verse-Chorus,Heartbreak,AcousticGuitar,Indian,VeryHigh,2020s
MohitChauhan,"PeeLoon",80,BMajor,Bollywood,Vocal,Moderate,Verse-Chorus,Romance,Guitar,Indian,High,2010s
SonuNigam,"Tanhayee",70,EMajor,Bollywood,Vocal,Moderate,Verse-Chorus,Solitude,Piano,Indian,High,2000s
JavedAli,"TuHiHaqeeqat",95,CMajor,Bollywood,Vocal,Moderate,Verse-Chorus,Love,Guitar,Indian,High,2010s
BPraak,"JaaniVe",90,FMajor,PunjabiPop,Vocal,High,Verse-Chorus,Longing,AcousticGuitar,Indian,High,2020s
MohitChauhan,"Matargashti",105,GMajor,Bollywood,Vocal,High,Verse-Chorus,Fun,Guitar,Indian,High,2010s
SonuNigam,"KalHoNaaHo",86,EMajor,Bollywood,Vocal,High,Verse-Chorus,Hope,Piano,Indian,VeryHigh,2000s
JavedAli,"Guzarish",85,FMajor,Bollywood,Vocal,Moderate,Verse-Chorus,Plea,Piano,Indian,High,2000s
BPraak,"MannBharya",85,GMajor,PunjabiPop,Vocal,Moderate,Verse-Chorus,Longing,AcousticGuitar,Indian,High,2010s
MohitChauhan,"TumSeHi",120,DMajor,Bollywood,Vocal,Moderate,Verse-Chorus,Love,Guitar,Indian,High,2000s
SonuNigam,"AbhiMujhMeinKahin",75,FMajor,Bollywood,Vocal,Moderate,Verse-Chorus,Reflection,Piano,Indian,High,2010s
JavedAli,"Arziyan",75,AMajor,Bollywood,Vocal,Moderate,Verse-Chorus,Prayer,Sitar,Indian,High,2000s
BPraak,"TeriMitti",70,EMajor,Bollywood,Vocal,Moderate,Verse-Chorus,Patriotism,AcousticGuitar,Indian,VeryHigh,2010s
MohitChauhan,"DoobaDooba",110,DMajor,IndiePop,Vocal,Moderate,Verse-Chorus,Serenity,AcousticGuitar,Indian,High,2000s
SonuNigam,"Saathiya",88,GMajor,Bollywood,Vocal,High,Verse-Chorus,Romance,Piano,Indian,High,2000s
JavedAli,"TumTak",80,BMajor,Bollywood,Vocal,Moderate,Verse-Chorus,Romance,Guitar,Indian,High,2010s
BPraak,"DilTodKe",95,AMinor,PunjabiPop,Vocal,High,Verse-Chorus,Heartbreak,AcousticGuitar,Indian,VeryHigh,2020s
MohitChauhan,"PeeLoon",80,BMajor,Bollywood,Vocal,Moderate,Verse-Chorus,Romance,Guitar,Indian,High,2010s
SonuNigam,"Tanhayee",70,EMajor,Bollywood,Vocal,Moderate,Verse-Chorus,Solitude,Piano,Indian,High,2000s
JavedAli,"TuHiHaqeeqat",95,CMajor,Bollywood,Vocal,Moderate,Verse-Chorus,Love,Guitar,Indian,High,2010s
BPraak,"JaaniVe",90,FMajor,PunjabiPop,Vocal,High,Verse-Chorus,Longing,AcousticGuitar,Indian,High,2020s
MohitChauhan,"Matargashti",105,GMajor,Bollywood,Vocal,High,Verse-Chorus,Fun,Guitar,Indian,High,2010s
SonuNigam,"KalHoNaaHo",86,EMajor,Bollywood,Vocal,High,Verse-Chorus,Hope,Piano,Indian,VeryHigh,2000s
JavedAli,"Guzarish",85,FMajor,Bollywood,Vocal,Moderate,Verse-Chorus,Plea,Piano,Indian,High,2000s
BPraak,"MannBharya",85,GMajor,PunjabiPop,Vocal,Moderate,Verse-Chorus,Longing,AcousticGuitar,Indian,High,2010s
MohitChauhan,"TumSeHi",120,DMajor,Bollywood,Vocal,Moderate,Verse-Chorus,Love,Guitar,Indian,High,2000s
SonuNigam,"AbhiMujhMeinKahin",75,FMajor,Bollywood,Vocal,Moderate,Verse-Chorus,Reflection,Piano,Indian,High,2010s
JavedAli,"Arziyan",75,AMajor,Bollywood,Vocal,Moderate,Verse-Chorus,Prayer,Sitar,Indian,High,2000s
BPraak,"TeriMitti",70,EMajor,Bollywood,Vocal,Moderate,Verse-Chorus,Patriotism,AcousticGuitar,Indian,VeryHigh,2010s
MohitChauhan,"DoobaDooba",110,DMajor,IndiePop,Vocal,Moderate,Verse-Chorus,Serenity,AcousticGuitar,Indian,High,2000s
SonuNigam,"Saathiya",88,GMajor,Bollywood,Vocal,High,Verse-Chorus,Romance,Piano,Indian,High,2000s
JavedAli,"TumTak",80,BMajor,Bollywood,Vocal,Moderate,Verse-Chorus,Romance,Guitar,Indian,High,2010s
BPraak,"DilTodKe",95,AMinor,PunjabiPop,Vocal,High,Verse-Chorus,Heartbreak,AcousticGuitar,Indian,VeryHigh,2020s
MohitChauhan,"PeeLoon",80,BMajor,Bollywood,Vocal,Moderate,Verse-Chorus,Romance,Guitar,Indian,High,2010s
SonuNigam,"Tanhayee",70,EMajor,Bollywood,Vocal,Moderate,Verse-Chorus,Solitude,Piano,Indian,High,2000s
JavedAli,"TuHiHaqeeqat",95,CMajor,Bollywood,Vocal,Moderate,Verse-Chorus,Love,Guitar,Indian,High,2010s
BPraak,"JaaniVe",90,FMajor,PunjabiPop,Vocal,High,Verse-Chorus,Longing,AcousticGuitar,Indian,High,2020s
MohitChauhan,"Matargashti",105,GMajor,Bollywood,Vocal,High,Verse-Chorus,Fun,Guitar,Indian,High,2010s
SonuNigam,"KalHoNaaHo",86,EMajor,Bollywood,Vocal,High,Verse-Chorus,Hope,Piano,Indian,VeryHigh,2000s
JavedAli,"Guzarish",85,FMajor,Bollywood,Vocal,Moderate,Verse-Chorus,Plea,Piano,Indian,High,2000s
BPraak,"MannBharya",85,GMajor,PunjabiPop,Vocal,Moderate,Verse-Chorus,Longing,AcousticGuitar,Indian,High,2010s
MohitChauhan,"TumSeHi",120,DMajor,Bollywood,Vocal,Moderate,Verse-Chorus,Love,Guitar,Indian,High,2000s
SonuNigam,"AbhiMujhMeinKahin",75,FMajor,Bollywood,Vocal,Moderate,Verse-Chorus,Reflection,Piano,Indian,High,2010s
JavedAli,"Arziyan",75,AMajor,Bollywood,Vocal,Moderate,Verse-Chorus,Prayer,Sitar,Indian,High,2000s
BPraak,"TeriMitti",70,EMajor,Bollywood,Vocal,Moderate,Verse-Chorus,Patriotism,AcousticGuitar,Indian,VeryHigh,2010s
MohitChauhan,"DoobaDooba",110,DMajor,IndiePop,Vocal,Moderate,Verse-Chorus,Serenity,AcousticGuitar,Indian,High,2000s
SonuNigam,"Saathiya",88,GMajor,Bollywood,Vocal,High,Verse-Chorus,Romance,Piano,Indian,High,2000s
JavedAli,"TumTak",80,BMajor,Bollywood,Vocal,Moderate,Verse-Chorus,Romance,Guitar,Indian,High,2010s
BPraak,"DilTodKe",95,AMinor,PunjabiPop,Vocal,High,Verse-Chorus,Heartbreak,AcousticGuitar,Indian,VeryHigh,2020s
MohitChauhan,"PeeLoon",80,BMajor,Bollywood,Vocal,Moderate,Verse-Chorus,Romance,Guitar,Indian,High,2010s
SonuNigam,"Tanhayee",70,EMajor,Bollywood,Vocal,Moderate,Verse-Chorus,Solitude,Piano,Indian,High,2000s
JavedAli,"TuHiHaqeeqat",95,CMajor,Bollywood,Vocal,Moderate,Verse-Chorus,Love,Guitar,Indian,High,2010s
BPraak,"JaaniVe",90,FMajor,PunjabiPop,Vocal,High,Verse-Chorus,Longing,AcousticGuitar,Indian,High,2020s
MohitChauhan,"Matargashti",105,GMajor,Bollywood,Vocal,High,Verse-Chorus,Fun,Guitar,Indian,High,2010s
SonuNigam,"KalHoNaaHo",86,EMajor,Bollywood,Vocal,High,Verse-Chorus,Hope,Piano,Indian,VeryHigh,2000s
JavedAli,"Guzarish",85,FMajor,Bollywood,Vocal,Moderate,Verse-Chorus,Plea,Piano,Indian,High,2000s
BPraak,"MannBharya",85,GMajor,PunjabiPop,Vocal,Moderate,Verse-Chorus,Longing,AcousticGuitar,Indian,High,2010s
MohitChauhan,"TumSeHi",120,DMajor,Bollywood,Vocal,Moderate,Verse-Chorus,Love,Guitar,Indian,High,2000s
SonuNigam,"AbhiMujhMeinKahin",75,FMajor,Bollywood,Vocal,Moderate,Verse-Chorus,Reflection,Piano,Indian,High,2010s
JavedAli,"Arziyan",75,AMajor,Bollywood,Vocal,Moderate,Verse-Chorus,Prayer,Sitar,Indian,High,2000s
BPraak,"TeriMitti",70,EMajor,Bollywood,Vocal,Moderate,Verse-Chorus,Patriotism,AcousticGuitar,Indian,VeryHigh,2010s
MohitChauhan,"DoobaDooba",110,DMajor,IndiePop,Vocal,Moderate,Verse-Chorus,Serenity,AcousticGuitar,Indian,High,2000s
SonuNigam,"Saathiya",88,GMajor,Bollywood,Vocal,High,Verse-Chorus,Romance,Piano,Indian,High,2000s
JavedAli,"TumTak",80,BMajor,Bollywood,Vocal,Moderate,Verse-Chorus,Romance,Guitar,Indian,High,2010s
BPraak,"DilTodKe",95,AMinor,PunjabiPop,Vocal,High,Verse-Chorus,Heartbreak,AcousticGuitar,Indian,VeryHigh,2020s
MohitChauhan,"PeeLoon",80,BMajor,Bollywood,Vocal,Moderate,Verse-Chorus,Romance,Guitar,Indian,High,2010s
SonuNigam,"Tanhayee",70,EMajor,Bollywood,Vocal,Moderate,Verse-Chorus,Solitude,Piano,Indian,High,2000s
JavedAli,"TuHiHaqeeqat",95,CMajor,Bollywood,Vocal,Moderate,Verse-Chorus,Love,Guitar,Indian,High,2010s
BPraak,"JaaniVe",90,FMajor,PunjabiPop,Vocal,High,Verse-Chorus,Longing,AcousticGuitar,Indian,High,2020s
MohitChauhan,"Matargashti",105,GMajor,Bollywood,Vocal,High,Verse-Chorus,Fun,Guitar,Indian,High,2010s
SonuNigam,"KalHoNaaHo",86,EMajor,Bollywood,Vocal,High,Verse-Chorus,Hope,Piano,Indian,VeryHigh,2000s
JavedAli,"Guzarish",85,FMajor,Bollywood,Vocal,Moderate,Verse-Chorus,Plea,Piano,Indian,High,2000s
BPraak,"MannBharya",85,GMajor,PunjabiPop,Vocal,Moderate,Verse-Chorus,Longing,AcousticGuitar,Indian,High,2010s
MohitChauhan,"TumSeHi",120,DMajor,Bollywood,Vocal,Moderate,Verse-Chorus,Love,Guitar,Indian,High,2000s
SonuNigam,"AbhiMujhMeinKahin",75,FMajor,Bollywood,Vocal,Moderate,Verse-Chorus,Reflection,Piano,Indian,High,2010s
JavedAli,"Arziyan",75,AMajor,Bollywood,Vocal,Moderate,Verse-Chorus,Prayer,Sitar,Indian,High,2000s
BPraak,"TeriMitti",70,EMajor,Bollywood,Vocal,Moderate,Verse-Chorus,Patriotism,AcousticGuitar,Indian,VeryHigh,2010s
MohitChauhan,"DoobaDooba",110,DMajor,IndiePop,Vocal,Moderate,Verse-Chorus,Serenity,AcousticGuitar,Indian,High,2000s
SonuNigam,"Saathiya",88,GMajor,Bollywood,Vocal,High,Verse-Chorus,Romance,Piano,Indian,High,2000s
JavedAli,"TumTak",80,BMajor,Bollywood,Vocal,Moderate,Verse-Chorus,Romance,Guitar,Indian,High,2010s
BPraak,"DilTodKe",95,AMinor,PunjabiPop,Vocal,High,Verse-Chorus,Heartbreak,AcousticGuitar,Indian,VeryHigh,2020s
MohitChauhan,"PeeLoon",80,BMajor,Bollywood,Vocal,Moderate,Verse-Chorus,Romance,Guitar,Indian,High,2010s
SonuNigam,"Tanhayee",70,EMajor,Bollywood,Vocal,Moderate,Verse-Chorus,Solitude,Piano,Indian,High,2000s
JavedAli,"TuHiHaqeeqat",95,CMajor,Bollywood,Vocal,Moderate,Verse-Chorus,Love,Guitar,Indian,High,2010s
BPraak,"JaaniVe",90,FMajor,PunjabiPop,Vocal,High,Verse-Chorus,Longing,AcousticGuitar,Indian,High,2020s
MohitChauhan,"Matargashti",105,GMajor,Bollywood,Vocal,High,Verse-Chorus,Fun,Guitar,Indian,High,2010s
SonuNigam,"KalHoNaaHo",86,EMajor,Bollywood,Vocal,High,Verse-Chorus,Hope,Piano,Indian,VeryHigh,2000s
JavedAli,"Guzarish",85,FMajor,Bollywood,Vocal,Moderate,Verse-Chorus,Plea,Piano,Indian,High,2000s
BPraak,"MannBharya",85,GMajor,PunjabiPop,Vocal,Moderate,Verse-Chorus,Longing,AcousticGuitar,Indian,High,2010s
MohitChauhan,"TumSeHi",120,DMajor,Bollywood,Vocal,Moderate,Verse-Chorus,Love,Guitar,Indian,High,2000s
SonuNigam,"AbhiMujhMeinKahin",75,FMajor,Bollywood,Vocal,Moderate,Verse-Chorus,Reflection,Piano,Indian,High,2010s
JavedAli,"Arziyan",75,AMajor,Bollywood,Vocal,Moderate,Verse-Chorus,Prayer,Sitar,Indian,High,2000s
BPraak,"TeriMitti",70,EMajor,Bollywood,Vocal,Moderate,Verse-Chorus,Patriotism,AcousticGuitar,Indian,VeryHigh,2010s
MohitChauhan,"DoobaDooba",110,DMajor,IndiePop,Vocal,Moderate,Verse-Chorus,Serenity,AcousticGuitar,Indian,High,2000s
SonuNigam,"Saathiya",88,GMajor,Bollywood,Vocal,High,Verse-Chorus,Romance,Piano,Indian,High,2000s
JavedAli,"TumTak",80,BMajor,Bollywood,Vocal,Moderate,Verse-Chorus,Romance,Guitar,Indian,High,2010s
BPraak,"DilTodKe",95,AMinor,PunjabiPop,Vocal,High,Verse-Chorus,Heartbreak,AcousticGuitar,Indian,VeryHigh,2020s
MohitChauhan,"PeeLoon",80,BMajor,Bollywood,Vocal,Moderate,Verse-Chorus,Romance,Guitar,Indian,High,2010s
SonuNigam,"Tanhayee",70,EMajor,Bollywood,Vocal,Moderate,Verse-Chorus,Solitude,Piano,Indian,High,2000s
SalimMerchant,"Aashayein",120,CMajor,Bollywood,Vocal,High,Verse-Chorus,Hope,Piano,Indian,High,2010s
ZaynMalik,"Pillowtalk",125,AMinor,Pop,Vocal,High,Verse-Chorus,Love,Synthesizer,Global,VeryHigh,2010s
ArmaanMalik,"MainRahoonYaNaRahoon",90,DMajor,IndiePop,Vocal,Moderate,Verse-Chorus,Romance,AcousticGuitar,Indian,High,2010s
AyushmannKhurrana,"PaaniDaRang",80,CMajor,Bollywood,Vocal,Moderate,Verse-Chorus,Love,AcousticGuitar,Indian,High,2010s
JonitaGandhi,"SauTarahKe",105,EMajor,Bollywood,Vocal,High,Verse-Chorus,Celebration,Percussion,Indian,Moderate,2010s
SalimMerchant,"AliMaula",75,GMinor,Bollywood,Vocal,Moderate,Verse-Chorus,Devotion,Sitar,Indian,High,2000s
ZaynMalik,"DuskTillDawn",180,BbMajor,Pop,Vocal,High,Verse-Chorus,Love,Piano,Global,VeryHigh,2010s
ArmaanMalik,"BolDoNaZara",100,FMajor,Bollywood,Vocal,Moderate,Verse-Chorus,Romance,Guitar,Indian,High,2010s
AyushmannKhurrana,"MittiDiKhushboo",90,GMajor,IndiePop,Vocal,Moderate,Verse-Chorus,Nostalgia,AcousticGuitar,Indian,High,2010s
JonitaGandhi,"TheBreakupSong",128,EMajor,Bollywood,Vocal,High,Verse-Chorus,Celebration,Percussion,Indian,High,2010s
SalimMerchant,"TumJoAaye",85,CMajor,Bollywood,Vocal,Moderate,Verse-Chorus,Love,Piano,Indian,High,2000s
ZaynMalik,"LetMe",108,GMinor,Pop,Vocal,High,Verse-Chorus,Love,Synthesizer,Global,High,2010s
ArmaanMalik,"GharSeNikalteHi",95,EMajor,IndiePop,Vocal,High,Verse-Chorus,Longing,AcousticGuitar,Indian,High,2010s
AyushmannKhurrana,"NazmNazm",75,DMajor,Bollywood,Vocal,Moderate,Verse-Chorus,Romance,Guitar,Indian,High,2010s
JonitaGandhi,"TheBreakupSong",128,EMajor,Bollywood,Vocal,High,Verse-Chorus,Celebration,Percussion,Indian,High,2010s
SalimMerchant,"HauleHaule",130,CMajor,Bollywood,Vocal,High,Verse-Chorus,Romance,AcousticGuitar,Indian,High,2000s
ZaynMalik,"Vibez",90,F#Major,Pop,Vocal,High,Verse-Chorus,Seduction,Synthesizer,Global,High,2020s
ArmaanMalik,"TereMere",110,GMajor,Bollywood,Vocal,High,Verse-Chorus,Love,AcousticGuitar,Indian,High,2010s
AyushmannKhurrana,"SaadiGalliAaja",98,DMajor,Bollywood,Vocal,High,Verse-Chorus,Fun,Percussion,Indian,High,2010s
JonitaGandhi,"Impress",100,BMinor,Pop,Vocal,High,Verse-Chorus,Confidence,Synthesizer,Global,Moderate,2020s
SalimMerchant,"ShukranAllah",85,AMajor,Bollywood,Vocal,Moderate,Verse-Chorus,Gratitude,Flute,Indian,High,2000s
ZaynMalik,"Better",120,CMajor,Pop,Vocal,High,Verse-Chorus,Growth,Guitar,Global,High,2020s
ArmaanMalik,"ChaleAana",80,GMajor,Bollywood,Vocal,Moderate,Verse-Chorus,Heartbreak,Piano,Indian,High,2010s
AyushmannKhurrana,"PaniDaRang",80,CMajor,Bollywood,Vocal,Moderate,Verse-Chorus,Love,AcousticGuitar,Indian,High,2010s
JonitaGandhi,"TheBreakupSong",128,EMajor,Bollywood,Vocal,High,Verse-Chorus,Celebration,Percussion,Indian,High,2010s
SalimMerchant,"KhudayaVe",80,GMinor,Bollywood,Vocal,Moderate,Verse-Chorus,Sorrow,Guitar,Indian,High,2000s
ZaynMalik,"Entertainer",95,BMajor,Pop,Vocal,High,Verse-Chorus,Fame,Synthesizer,Global,High,2010s
ArmaanMalik,"TumHiHoRehnuma",70,EMajor,Bollywood,Vocal,Moderate,Verse-Chorus,Love,Piano,Indian,Moderate,2010s
AyushmannKhurrana,"IkVaari",85,DMajor,Bollywood,Vocal,High,Verse-Chorus,Longing,Guitar,Indian,High,2010s
JonitaGandhi,"TheBreakupSong",128,EMajor,Bollywood,Vocal,High,Verse-Chorus,Celebration,Percussion,Indian,High,2010s
SalimMerchant,"AinvayiAinvayi",130,FMajor,Bollywood,Vocal,High,Verse-Chorus,Joy,Percussion,Indian,High,2010s
ZaynMalik,"Pillowtalk",125,AMinor,Pop,Vocal,High,Verse-Chorus,Love,Synthesizer,Global,VeryHigh,2010s
ArmaanMalik,"MainRahoonYaNaRahoon",90,DMajor,IndiePop,Vocal,Moderate,Verse-Chorus,Romance,AcousticGuitar,Indian,High,2010s
AyushmannKhurrana,"PaaniDaRang",80,CMajor,Bollywood,Vocal,Moderate,Verse-Chorus,Love,AcousticGuitar,Indian,High,2010s
JonitaGandhi,"SauTarahKe",105,EMajor,Bollywood,Vocal,High,Verse-Chorus,Celebration,Percussion,Indian,Moderate,2010s
SalimMerchant,"AliMaula",75,GMinor,Bollywood,Vocal,Moderate,Verse-Chorus,Devotion,Sitar,Indian,High,2000s
ZaynMalik,"DuskTillDawn",180,BbMajor,Pop,Vocal,High,Verse-Chorus,Love,Piano,Global,VeryHigh,2010s
ArmaanMalik,"BolDoNaZara",100,FMajor,Bollywood,Vocal,Moderate,Verse-Chorus,Romance,Guitar,Indian,High,2010s
AyushmannKhurrana,"MittiDiKhushboo",90,GMajor,IndiePop,Vocal,Moderate,Verse-Chorus,Nostalgia,AcousticGuitar,Indian,High,2010s
JonitaGandhi,"TheBreakupSong",128,EMajor,Bollywood,Vocal,High,Verse-Chorus,Celebration,Percussion,Indian,High,2010s
JustinBieber,"Sorry",100,BbMajor,Pop,Vocal,High,Verse-Chorus,Apology,Synthesizer,Global,VeryHigh,2010s
BrunoMars,"UptownFunk",115,DMinor,Funk,Vocal,High,Verse-Chorus,Celebration,Horns,Global,VeryHigh,2010s
OneRepublic,"CountingStars",122,C#Minor,PopRock,Vocal,High,Verse-Chorus,Aspiration,Guitar,Global,VeryHigh,2010s
Maroon5,"Sugar",120,EMajor,Pop,Vocal,High,Verse-Chorus,Love,Guitar,Global,VeryHigh,2010s
AlanWalker,"Faded",90,D#Minor,Electronic,Vocal,High,Verse-Chorus,Longing,Synthesizer,Global,VeryHigh,2010s
UditNarayan,"PehlaNasha",80,DMajor,Bollywood,Vocal,Moderate,Verse-Chorus,Romance,Piano,Indian,High,1990s
JustinBieber,"LoveYourself",100,EMajor,Pop,Vocal,Moderate,Verse-Chorus,Self-love,Guitar,Global,VeryHigh,2010s
BrunoMars,"JustTheWayYouAre",109,FMajor,Pop,Vocal,High,Verse-Chorus,Affection,Piano,Global,VeryHigh,2010s
OneRepublic,"Apologize",116,C#Minor,PopRock,Vocal,Moderate,Verse-Chorus,Regret,Piano,Global,High,2000s
Maroon5,"MovesLikeJagger",128,BMinor,Pop,Vocal,High,Verse-Chorus,Swagger,Guitar,Global,VeryHigh,2010s
AlanWalker,"Alone",98,F#Major,Electronic,Vocal,High,Verse-Chorus,Solitude,Synthesizer,Global,High,2010s
UditNarayan,"KuchKuchHotaHai",95,AMajor,Bollywood,Vocal,Moderate,Verse-Chorus,Love,Guitar,Indian,High,1990s
JustinBieber,"WhatDoYouMean?",125,AbMajor,Pop,Vocal,High,Verse-Chorus,Confusion,Synthesizer,Global,VeryHigh,2010s
BrunoMars,"LockedOutofHeaven",144,DMajor,PopRock,Vocal,High,Verse-Chorus,Passion,Guitar,Global,VeryHigh,2010s
OneRepublic,"Secrets",120,AMajor,PopRock,Vocal,High,Verse-Chorus,Concealment,Piano,Global,High,2010s
Maroon5,"Payphone",110,BbMajor,Pop,Vocal,High,Verse-Chorus,Longing,Guitar,Global,High,2010s
AlanWalker,"Darkside",90,G#Minor,Electronic,Vocal,High,Verse-Chorus,Mystery,Synthesizer,Global,High,2010s
UditNarayan,"ChandChhupaBadalMein",75,GMajor,Bollywood,Vocal,Moderate,Verse-Chorus,Romance,Piano,Indian,High,2000s
JustinBieber,"Baby",130,C#Minor,Pop,Vocal,High,Verse-Chorus,Love,Synthesizer,Global,VeryHigh,2010s
BrunoMars,"Treasure",116,CMajor,Funk,Vocal,High,Verse-Chorus,Adoration,Guitar,Global,High,2010s
OneRepublic,"GoodLife",98,EMajor,PopRock,Vocal,High,Verse-Chorus,Positivity,Piano,Global,High,2010s
Maroon5,"GirlsLikeYou",125,CMajor,Pop,Vocal,High,Verse-Chorus,Affection,Guitar,Global,VeryHigh,2010s
AlanWalker,"SingMetoSleep",88,FMajor,Electronic,Vocal,High,Verse-Chorus,Lullaby,Synthesizer,Global,High,2010s
UditNarayan,"TumHiHo",85,AMinor,Bollywood,Vocal,Moderate,Verse-Chorus,Love,Piano,Indian,High,2010s
JustinBieber,"Intentions",145,C#Major,Pop,Vocal,High,Verse-Chorus,Dedication,Synthesizer,Global,High,2020s
BrunoMars,"WhenIWasYourMan",72,CMajor,Pop,Vocal,High,Verse-Chorus,Regret,Piano,Global,VeryHigh,2010s
OneRepublic,"LoveRunsOut",118,DMajor,PopRock,Vocal,High,Verse-Chorus,Passion,Piano,Global,High,2010s
Maroon5,"Memories",91,BbMajor,Pop,Vocal,Moderate,Verse-Chorus,Nostalgia,Piano,Global,VeryHigh,2010s
AlanWalker,"OnMyWay",102,F#Minor,Electronic,Vocal,High,Verse-Chorus,Adventure,Synthesizer,Global,High,2010s
UditNarayan,"DilToPagalHai",110,FMajor,Bollywood,Vocal,High,Verse-Chorus,Love,Guitar,Indian,High,1990s
